"","ID","gene_name","rank_expr_norm","rank_pubmed_mean_norm","rank_tf_norm","rank_kinase_norm","rank_crisp_mean_norm","rank_crisp_min_norm","rank_expr_fold_change_norm","rank_is_TSG_norm","rank_GO_term_norm","rank_PPI_norm","SUM_RANK","group_num"
"6166","TCGA-AO-A1KT_11_66006210_67091010","RCE1",0.68,0.82,0.49,0.5,0.68,0.76,0.63,0.51,0.37,0.51,5.95,1015
"6167","TCGA-AO-A1KT_11_66006210_67091010","PC",0.55,1,0.49,0.5,0.92,0.97,0.24,0.51,0.92,0.51,6.61,1015
"6168","TCGA-AO-A1KT_11_66006210_67091010","LRFN4",0.39,0.45,0.49,0.5,0.34,0.47,0.58,0.51,0.51,0.51,4.75,1015
"6169","TCGA-AO-A1KT_11_66006210_67091010","C11orf86",0.08,0.29,0.49,0.5,0.53,0.24,0.72,0.51,0.17,0.51,4.04,1015
"6170","TCGA-AO-A1KT_11_66006210_67091010","SYT12",0.79,0.5,0.49,0.5,0.42,0.66,0.95,0.51,0.61,0.51,5.94,1015
"6171","TCGA-AO-A1KT_11_66006210_67091010","RHOD",0.86,0.89,0.49,0.5,0.24,0.63,0.87,0.51,0.66,0.51,6.16,1015
"6172","TCGA-AO-A1KT_11_66006210_67091010","KDM2A",0.95,0.92,0.99,0.5,0.97,0.95,0.66,0.51,1,0.51,7.96,1015
"6173","TCGA-AO-A1KT_11_66006210_67091010","AP001885.1",0.03,0.13,0.49,0.5,0.11,0.11,0.13,0.51,0.17,0.51,2.69,1015
"6174","TCGA-AO-A1KT_11_66006210_67091010","ADRBK1",0.29,0.5,0.49,1,0.13,0.13,0.08,0.51,0.17,0.51,3.81,1015
"6175","TCGA-AO-A1KT_11_66006210_67091010","ANKRD13D",0.24,0.13,0.49,0.5,0.18,0.45,0.16,0.51,0.82,0.51,3.99,1015
"6176","TCGA-AO-A1KT_11_66006210_67091010","SSH3",0.26,0.58,0.49,0.5,0.55,0.39,0.11,0.51,0.47,0.51,4.37,1015
"6177","TCGA-AO-A1KT_11_75841399_76181631","UVRAG",0.8,0.8,0.6,0.6,1,1,0.8,0.6,1,0.6,7.8,1016
"6178","TCGA-AO-A1KT_11_75841399_76181631","WNT11",0.2,1,0.6,0.6,0.8,0.8,0.2,0.6,0.8,0.6,6.2,1016
"6179","TCGA-AO-A1KT_11_75841399_76181631","PRKRIR",1,0.4,0.6,0.6,0.2,0.2,0.6,0.6,0.4,0.6,5.2,1016
"6180","TCGA-AO-A1KT_11_75841399_76181631","RP11-111M22.2",0.4,0.2,0.6,0.6,0.4,0.4,0.4,0.6,0.4,0.6,4.6,1016
"6181","TCGA-AO-A1KT_11_75841399_76181631","C11orf30",0.6,0.6,0.6,0.6,0.6,0.6,1,0.6,0.4,0.6,6.2,1016
"6182","TCGA-AP-A5FX_11_74525932_75404921","RNF169",0.23,0.54,0.54,0.54,0.69,0.77,0.15,0.54,0.23,0.54,4.77,1019
"6183","TCGA-AP-A5FX_11_74525932_75404921","XRRA1",0.46,0.46,0.54,0.54,0.85,0.54,0.54,0.54,0.77,0.54,5.78,1019
"6184","TCGA-AP-A5FX_11_74525932_75404921","SPCS2",0.92,0.15,0.54,0.54,0.92,0.92,0.69,0.54,0.15,0.54,5.91,1019
"6185","TCGA-AP-A5FX_11_74525932_75404921","NEU3",0.69,1,0.54,0.54,0.46,0.31,0.85,0.54,0.38,0.54,5.85,1019
"6186","TCGA-AP-A5FX_11_74525932_75404921","OR2AT4",0.08,0.31,0.54,0.54,0.31,0.15,1,0.54,0.92,0.54,4.93,1019
"6187","TCGA-AP-A5FX_11_74525932_75404921","SLCO2B1",0.38,0.69,0.54,0.54,0.15,0.23,0.31,0.54,0.5,0.54,4.42,1019
"6188","TCGA-AP-A5FX_11_74525932_75404921","TPBGL",0.15,0.08,0.54,0.54,0.54,0.69,0.23,0.54,1,0.54,4.85,1019
"6189","TCGA-AP-A5FX_11_74525932_75404921","ARRB1",0.31,0.77,0.54,0.54,0.23,0.38,0.08,0.54,0.85,0.54,4.78,1019
"6190","TCGA-AP-A5FX_11_74525932_75404921","RPS3",1,0.92,0.54,0.54,1,1,0.46,0.54,0.31,0.54,6.85,1019
"6191","TCGA-AP-A5FX_11_74525932_75404921","KLHL35",0.62,0.38,0.54,0.54,0.38,0.46,0.92,0.54,0.08,0.54,5,1019
"6192","TCGA-AP-A5FX_11_74525932_75404921","GDPD5",0.54,0.62,0.54,0.54,0.77,0.85,0.62,0.54,0.5,0.54,6.06,1019
"6193","TCGA-AP-A5FX_11_74525932_75404921","SERPINH1",0.85,0.85,0.54,0.54,0.08,0.08,0.38,0.54,0.62,0.54,5.02,1019
"6194","TCGA-AP-A5FX_11_74525932_75404921","MAP6",0.77,0.23,0.54,0.54,0.62,0.62,0.77,0.54,0.69,0.54,5.86,1019
"6195","TCGA-AQ-A0Y5_17_31310034_32292631","SPACA3",1,0.5,0.75,0.75,1,1,1,0.75,0.5,0.75,8,1020
"6196","TCGA-AQ-A0Y5_17_31310034_32292631","ASIC2",0.5,1,0.75,0.75,0.5,0.5,0.5,0.75,1,0.75,7,1020
"6197","TCGA-AQ-A0Y5_17_51344016_52110235","KIF2B",1,1,1,1,1,1,1,1,1,1,10,1021
"6198","TCGA-AQ-A0Y5_17_58946670_60077087","BCAS3",1,0.86,0.43,0.57,0.71,0.43,0.86,0.57,1,0.57,7,1022
"6199","TCGA-AQ-A0Y5_17_58946670_60077087","TBX2",0.57,1,0.93,0.57,0.57,0.86,0.57,0.57,0.71,0.57,6.92,1022
"6200","TCGA-AQ-A0Y5_17_58946670_60077087","C17orf82",0.43,0.36,0.43,0.57,0.14,0.14,0.43,0.57,0.21,0.57,3.85,1022
"6201","TCGA-AQ-A0Y5_17_58946670_60077087","TBX4",0.14,0.71,0.93,0.57,0.43,0.29,0.14,0.57,0.86,0.57,5.21,1022
"6202","TCGA-AQ-A0Y5_17_58946670_60077087","NACA2",0.29,0.14,0.43,0.57,0.86,0.57,0.29,0.57,0.21,0.57,4.5,1022
"6203","TCGA-AQ-A0Y5_17_58946670_60077087","INTS2",0.71,0.36,0.43,0.57,1,1,1,0.57,0.43,0.57,6.64,1022
"6204","TCGA-AQ-A0Y5_17_58946670_60077087","MED13",0.86,0.57,0.43,0.57,0.29,0.71,0.71,0.57,0.57,0.57,5.85,1022
"6205","TCGA-AQ-A0Y5_20_52580440_53203481","BCAS1",0.5,0.75,0.62,0.62,0.5,0.75,0.5,0.62,0.75,0.62,6.23,1023
"6206","TCGA-AQ-A0Y5_20_52580440_53203481","CYP24A1",0.25,1,0.62,0.62,0.75,0.5,0.75,0.62,0.5,0.62,6.23,1023
"6207","TCGA-AQ-A0Y5_20_52580440_53203481","PFDN4",1,0.25,0.62,0.62,1,1,1,0.62,1,0.62,7.73,1023
"6208","TCGA-AQ-A0Y5_20_52580440_53203481","DOK5",0.75,0.5,0.62,0.62,0.25,0.25,0.25,0.62,0.25,0.62,4.73,1023
"6209","TCGA-AQ-A0Y5_20_53204688_53714358","DOK5",1,1,1,1,1,1,1,1,1,1,10,1024
"6210","TCGA-AQ-A54N_6_71361754_71683014","SMAP1",1,1,0.75,0.75,0.5,0.5,1,0.75,0.5,0.75,7.5,1025
"6211","TCGA-AQ-A54N_6_71361754_71683014","B3GAT2",0.5,0.5,0.75,0.75,1,1,0.5,0.75,1,0.75,7.5,1025
"6212","TCGA-AR-A0TS_6_16336767_17106276","ATXN1",1,1,0.75,0.75,1,1,0.5,0.75,1,0.75,8.5,1027
"6213","TCGA-AR-A0TS_6_16336767_17106276","STMND1",0.5,0.5,0.75,0.75,0.5,0.5,1,0.75,0.5,0.75,6.5,1027
"6214","TCGA-AR-A0TS_12_40741821_41083586","LRRK2",1,1,0.75,1,1,1,0.5,0.75,1,0.75,8.75,1026
"6215","TCGA-AR-A0TS_12_40741821_41083586","MUC19",0.5,0.5,0.75,0.5,0.5,0.5,1,0.75,0.5,0.75,6.25,1026
"6216","TCGA-AR-A0TT_1_183960162_184698931","COLGALT2",0.25,0.75,0.62,0.62,0.75,0.75,0.25,0.62,0.75,0.62,5.98,1031
"6217","TCGA-AR-A0TT_1_183960162_184698931","TSEN15",0.75,0.38,0.62,0.62,0.25,0.5,1,0.62,0.75,0.62,6.11,1031
"6218","TCGA-AR-A0TT_1_183960162_184698931","C1orf21",1,0.38,0.62,0.62,0.5,0.25,0.5,0.62,0.25,0.62,5.36,1031
"6219","TCGA-AR-A0TT_1_183960162_184698931","EDEM3",0.5,1,0.62,0.62,1,1,0.75,0.62,0.75,0.62,7.48,1031
"6220","TCGA-AR-A0TT_6_108219531_109723417","SEC63",0.7,0.7,0.45,0.55,1,1,0.5,0.55,0.75,0.55,6.75,1032
"6221","TCGA-AR-A0TT_6_108219531_109723417","OSTM1",0.6,0.5,0.45,0.55,0.2,0.2,0.3,0.55,0.75,0.55,4.65,1032
"6222","TCGA-AR-A0TT_6_108219531_109723417","NR2E1",0.1,0.8,0.95,0.55,0.4,0.8,0.1,0.55,0.4,0.55,5.2,1032
"6223","TCGA-AR-A0TT_6_108219531_109723417","SNX3",0.9,0.6,0.45,0.55,0.5,0.5,0.2,0.55,0.5,0.55,5.3,1032
"6224","TCGA-AR-A0TT_6_108219531_109723417","LACE1",0.3,0.25,0.45,0.55,0.1,0.1,0.7,0.55,0.2,0.55,3.75,1032
"6225","TCGA-AR-A0TT_6_108219531_109723417","FOXO3",0.8,1,0.95,0.55,0.9,0.9,1,0.55,1,0.55,8.2,1032
"6226","TCGA-AR-A0TT_6_108219531_109723417","ARMC2",0.4,0.25,0.45,0.55,0.3,0.3,0.8,0.55,0.75,0.55,4.9,1032
"6227","TCGA-AR-A0TT_6_108219531_109723417","CEP57L1",0.5,0.25,0.45,0.55,0.6,0.6,0.9,0.55,0.2,0.55,5.15,1032
"6228","TCGA-AR-A0TT_6_108219531_109723417","CD164",1,0.9,0.45,0.55,0.8,0.7,0.6,0.55,0.75,0.55,6.85,1032
"6229","TCGA-AR-A0TT_6_108219531_109723417","PPIL6",0.2,0.25,0.45,0.55,0.7,0.4,0.4,0.55,0.2,0.55,4.25,1032
"6230","TCGA-AR-A0TT_8_109923608_111121048","TRHR",0.19,0.38,0.56,0.56,0.25,0.25,0.25,0.56,0.25,0.56,3.81,1033
"6231","TCGA-AR-A0TT_8_109923608_111121048","NUDCD1",0.75,0.88,0.56,0.56,0.88,0.88,0.88,0.56,0.25,0.56,6.76,1033
"6232","TCGA-AR-A0TT_8_109923608_111121048","ENY2",1,0.75,0.56,0.56,1,1,1,0.56,0.81,0.56,7.8,1033
"6233","TCGA-AR-A0TT_8_109923608_111121048","PKHD1L1",0.5,0.62,0.56,0.56,0.62,0.62,0.62,0.56,0.5,0.56,5.72,1033
"6234","TCGA-AR-A0TT_8_109923608_111121048","EBAG9",0.88,1,0.56,0.56,0.75,0.75,0.75,0.56,1,0.56,7.37,1033
"6235","TCGA-AR-A0TT_8_109923608_111121048","SYBU",0.62,0.38,0.56,0.56,0.5,0.38,0.5,0.56,0.81,0.56,5.43,1033
"6236","TCGA-AR-A0TT_8_109923608_111121048","RP11-422N16.3",0.38,0.38,0.56,0.56,0.12,0.12,0.38,0.56,0.25,0.56,3.87,1033
"6237","TCGA-AR-A0TT_8_109923608_111121048","KCNV1",0.19,0.12,0.56,0.56,0.38,0.5,0.12,0.56,0.62,0.56,4.17,1033
"6238","TCGA-AR-A0TT_8_115944880_116794996","TRPS1",1,1,1,1,1,1,1,1,1,1,10,1034
"6239","TCGA-AR-A0TT_15_91671076_92583692","SV2B",0.5,0.5,0.75,0.75,0.5,1,0.5,0.75,0.5,0.75,6.5,1028
"6240","TCGA-AR-A0TT_15_91671076_92583692","SLCO3A1",1,1,0.75,0.75,1,0.5,1,0.75,1,0.75,8.5,1028
"6241","TCGA-AR-A0TT_15_92583876_93033286","SLCO3A1",1,0.67,0.67,0.67,1,1,1,0.67,1,0.67,8.35,1029
"6242","TCGA-AR-A0TT_15_92583876_93033286","ST8SIA2",0.67,1,0.67,0.67,0.67,0.67,0.33,0.67,0.67,0.67,6.69,1029
"6243","TCGA-AR-A0TT_15_92583876_93033286","C15orf32",0.33,0.33,0.67,0.67,0.33,0.33,0.67,0.67,0.33,0.67,5,1029
"6244","TCGA-AR-A0TT_15_94287241_95576080","MCTP2",1,1,1,1,1,1,1,1,1,1,10,1030
"6245","TCGA-AR-A0TV_8_81324050_82042664","ZBTB10",1,1,0.83,0.67,0.67,1,1,0.67,0.67,0.67,8.18,1035
"6246","TCGA-AR-A0TV_8_81324050_82042664","ZNF704",0.67,0.33,0.83,0.67,0.33,0.33,0.67,0.67,0.33,0.67,5.5,1035
"6247","TCGA-AR-A0TV_8_81324050_82042664","PAG1",0.33,0.67,0.33,0.67,1,0.67,0.33,0.67,1,0.67,6.34,1035
"6248","TCGA-AR-A0TV_8_84133180_85796100","RALYL",1,1,1,1,1,1,1,1,1,1,10,1036
"6249","TCGA-AR-A0TW_6_105079724_106956896","HACE1",0.67,0.5,0.5,0.58,1,0.67,0.67,0.58,0.5,0.58,6.25,1037
"6250","TCGA-AR-A0TW_6_105079724_106956896","LIN28B",0.17,0.83,1,0.58,0.67,1,0.33,0.58,0.33,0.58,6.07,1037
"6251","TCGA-AR-A0TW_6_105079724_106956896","BVES",0.5,0.33,0.5,0.58,0.5,0.33,0.17,0.58,0.67,0.58,4.74,1037
"6252","TCGA-AR-A0TW_6_105079724_106956896","POPDC3",0.33,0.17,0.5,0.58,0.33,0.17,0.5,0.58,0.83,0.58,4.57,1037
"6253","TCGA-AR-A0TW_6_105079724_106956896","PREP",0.83,0.67,0.5,0.58,0.83,0.83,0.83,0.58,0.17,0.58,6.4,1037
"6254","TCGA-AR-A0TW_6_105079724_106956896","ATG5",1,1,0.5,0.58,0.17,0.5,1,0.58,1,0.58,6.91,1037
"6255","TCGA-AR-A0TW_6_142028607_142800338","NMBR",0.5,1,0.67,0.67,0.67,0.67,0.33,0.67,0.33,0.67,6.18,1038
"6256","TCGA-AR-A0TW_6_142028607_142800338","GJE1",0.5,0.33,0.67,0.67,1,0.33,0.67,0.67,1,0.67,6.51,1038
"6257","TCGA-AR-A0TW_6_142028607_142800338","VTA1",1,0.67,0.67,0.67,0.33,1,1,0.67,0.67,0.67,7.35,1038
"6258","TCGA-AR-A0TX_12_67932724_68344890","DYRK2",1,1,1,1,1,1,1,1,1,1,10,1039
"6259","TCGA-AR-A0TX_20_56029128_57022297","CTCFL",0.22,0.67,1,0.56,0.33,0.56,0.44,0.56,0.67,0.56,5.57,1040
"6260","TCGA-AR-A0TX_20_56029128_57022297","PCK1",0.44,0.89,0.5,0.56,0.78,0.33,0.11,0.56,0.56,0.56,5.29,1040
"6261","TCGA-AR-A0TX_20_56029128_57022297","ZBP1",0.67,0.56,0.5,0.56,0.44,0.89,0.56,0.56,0.83,0.56,6.13,1040
"6262","TCGA-AR-A0TX_20_56029128_57022297","PMEPA1",1,1,0.5,0.56,0.89,0.44,0.89,0.56,0.83,0.56,7.23,1040
"6263","TCGA-AR-A0TX_20_56029128_57022297","C20orf85",0.33,0.33,0.5,0.56,0.67,0.78,1,0.56,0.22,0.56,5.51,1040
"6264","TCGA-AR-A0TX_20_56029128_57022297","ANKRD60",0.11,0.11,0.5,0.56,1,0.22,0.33,0.56,0.22,0.56,4.17,1040
"6265","TCGA-AR-A0TX_20_56029128_57022297","PPP4R1L",0.56,0.22,0.5,0.56,0.11,0.11,0.22,0.56,0.22,0.56,3.62,1040
"6266","TCGA-AR-A0TX_20_56029128_57022297","RAB22A",0.78,0.78,0.5,0.56,0.56,1,0.67,0.56,0.44,0.56,6.41,1040
"6267","TCGA-AR-A0TX_20_56029128_57022297","VAPB",0.89,0.44,0.5,0.56,0.22,0.67,0.78,0.56,1,0.56,6.18,1040
"6268","TCGA-AR-A0U2_8_124572656_126420076","KLHL38",0.21,0.43,0.5,0.54,0.5,0.71,0.64,0.54,0.21,0.54,4.82,1041
"6269","TCGA-AR-A0U2_8_124572656_126420076","ANXA13",0.07,0.57,0.5,0.54,0.43,0.64,0.07,0.54,0.21,0.54,4.11,1041
"6270","TCGA-AR-A0U2_8_124572656_126420076","FAM91A1",0.79,0.43,0.5,0.54,0.86,0.43,0.79,0.54,0.5,0.54,5.92,1041
"6271","TCGA-AR-A0U2_8_124572656_126420076","FER1L6",0.14,0.25,0.5,0.54,0.14,0.21,0.93,0.54,0.5,0.54,4.29,1041
"6272","TCGA-AR-A0U2_8_124572656_126420076","TMEM65",0.36,0.14,0.5,0.54,0.36,0.14,0.57,0.54,1,0.54,4.69,1041
"6273","TCGA-AR-A0U2_8_124572656_126420076","TRMT12",0.5,0.25,0.5,0.54,0.71,0.79,0.71,0.54,0.64,0.54,5.72,1041
"6274","TCGA-AR-A0U2_8_124572656_126420076","RNF139",0.86,0.64,0.5,0.54,0.64,0.57,0.5,0.54,0.93,0.54,6.26,1041
"6275","TCGA-AR-A0U2_8_124572656_126420076","TATDN1",0.64,0.79,0.5,0.54,0.29,0.29,0.29,0.54,0.21,0.54,4.63,1041
"6276","TCGA-AR-A0U2_8_124572656_126420076","NDUFB9",1,0.86,0.5,0.54,1,0.86,0.36,0.54,0.5,0.54,6.7,1041
"6277","TCGA-AR-A0U2_8_124572656_126420076","MTSS1",0.43,1,0.5,0.54,0.57,0.5,0.21,0.54,0.71,0.54,5.54,1041
"6278","TCGA-AR-A0U2_8_124572656_126420076","ZNF572",0.29,0.07,1,0.54,0.21,0.36,0.86,0.54,0.86,0.54,5.27,1041
"6279","TCGA-AR-A0U2_8_124572656_126420076","SQLE",0.93,0.93,0.5,0.54,0.79,1,1,0.54,0.21,0.54,6.98,1041
"6280","TCGA-AR-A0U2_8_124572656_126420076","KIAA0196",0.71,0.43,0.5,0.54,0.07,0.07,0.43,0.54,0.21,0.54,4.04,1041
"6281","TCGA-AR-A0U2_8_124572656_126420076","NSMCE2",0.57,0.71,0.5,0.54,0.93,0.93,0.14,0.54,0.79,0.54,6.19,1041
"6282","TCGA-AR-A1AH_2_2127886_3760353","MYT1L",0.2,0.75,1,0.55,0.6,0.7,0.2,0.55,0.9,0.5,5.95,1046
"6283","TCGA-AR-A1AH_2_2127886_3760353","TSSC1",0.7,0.6,0.5,0.55,0.1,0.1,0.8,0.55,0.35,0.5,4.75,1046
"6284","TCGA-AR-A1AH_2_2127886_3760353","TRAPPC12",0.9,0.2,0.5,0.55,0.5,0.6,0.5,0.55,1,0.5,5.8,1046
"6285","TCGA-AR-A1AH_2_2127886_3760353","ADI1",0.8,0.75,0.5,0.55,0.4,0.4,0.4,0.55,0.35,0.5,5.2,1046
"6286","TCGA-AR-A1AH_2_2127886_3760353","RP13-512J5.1",0.3,0.2,0.5,0.55,0.2,0.2,1,0.55,0.35,0.5,4.35,1046
"6287","TCGA-AR-A1AH_2_2127886_3760353","RNASEH1",0.6,0.9,0.5,0.55,0.8,0.9,0.6,0.55,0.35,1,6.75,1046
"6288","TCGA-AR-A1AH_2_2127886_3760353","RPS7",1,1,0.5,0.55,1,1,0.7,0.55,0.8,0.5,7.6,1046
"6289","TCGA-AR-A1AH_2_2127886_3760353","COLEC11",0.5,0.5,0.5,0.55,0.3,0.3,0.3,0.55,0.7,0.5,4.7,1046
"6290","TCGA-AR-A1AH_2_2127886_3760353","ALLC",0.4,0.4,0.5,0.55,0.7,0.5,0.9,0.55,0.35,0.5,5.35,1046
"6291","TCGA-AR-A1AH_2_2127886_3760353","DCDC2C",0.1,0.2,0.5,0.55,0.9,0.8,0.1,0.55,0.35,0.5,4.55,1046
"6292","TCGA-AR-A1AH_2_3761132_4093252","DCDC2C",1,1,1,1,1,1,1,1,1,1,10,1047
"6293","TCGA-AR-A1AH_2_8061670_9955047","ID2",0.22,0.89,0.56,0.56,0.89,0.78,0.11,0.56,0.33,0.44,5.34,1048
"6294","TCGA-AR-A1AH_2_8061670_9955047","KIDINS220",0.33,0.78,0.56,0.56,0.78,0.89,0.33,0.56,0.78,0.44,6.01,1048
"6295","TCGA-AR-A1AH_2_8061670_9955047","MBOAT2",0.56,0.56,0.56,0.56,0.22,0.44,1,0.56,0.89,0.44,5.79,1048
"6296","TCGA-AR-A1AH_2_8061670_9955047","ASAP2",0.11,0.33,0.56,0.56,0.56,0.33,0.56,0.56,0.22,0.44,4.23,1048
"6297","TCGA-AR-A1AH_2_8061670_9955047","ITGB1BP1",0.89,0.22,0.56,0.56,0.67,0.22,0.22,0.56,0.44,0.44,4.78,1048
"6298","TCGA-AR-A1AH_2_8061670_9955047","CPSF3",0.78,0.56,0.56,0.56,1,1,0.89,0.56,0.67,0.44,7.02,1048
"6299","TCGA-AR-A1AH_2_8061670_9955047","IAH1",0.67,0.11,0.56,0.56,0.11,0.11,0.44,0.56,0.11,0.44,3.67,1048
"6300","TCGA-AR-A1AH_2_8061670_9955047","ADAM17",0.44,1,0.56,0.56,0.44,0.56,0.78,0.56,0.56,0.94,6.4,1048
"6301","TCGA-AR-A1AH_2_8061670_9955047","YWHAQ",1,0.56,0.56,0.56,0.33,0.67,0.67,0.56,1,0.94,6.85,1048
"6302","TCGA-AR-A1AH_12_19522661_20048513","PLEKHA5",0.5,0.5,0.5,0.75,1,0.5,0.5,0.75,1,0.5,6.5,1042
"6303","TCGA-AR-A1AH_12_19522661_20048513","AEBP2",1,1,1,0.75,0.5,1,1,0.75,0.5,1,8.5,1042
"6304","TCGA-AR-A1AH_12_28533217_28819506","CCDC91",1,1,1,1,1,1,1,1,1,1,10,1043
"6305","TCGA-AR-A1AH_12_41168249_41747805","CNTN1",1,1,0.75,0.75,1,1,1,0.75,1,0.75,9,1044
"6306","TCGA-AR-A1AH_12_41168249_41747805","PDZRN4",0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.75,0.5,0.75,6,1044
"6307","TCGA-AR-A1AH_12_41748010_42939846","PDZRN4",0.17,0.67,0.58,0.58,0.33,0.33,0.17,0.58,0.33,0.58,4.32,1045
"6308","TCGA-AR-A1AH_12_41748010_42939846","GXYLT1",0.33,0.33,0.58,0.58,0.5,0.5,1,0.58,0.33,0.58,5.31,1045
"6309","TCGA-AR-A1AH_12_41748010_42939846","YAF2",0.67,0.83,0.58,0.58,0.67,0.67,0.5,0.58,1,0.58,6.66,1045
"6310","TCGA-AR-A1AH_12_41748010_42939846","PPHLN1",0.83,0.5,0.58,0.58,0.83,0.83,0.33,0.58,0.83,0.58,6.47,1045
"6311","TCGA-AR-A1AH_12_41748010_42939846","ZCRB1",1,0.17,0.58,0.58,1,1,0.83,0.58,0.33,0.58,6.65,1045
"6312","TCGA-AR-A1AH_12_41748010_42939846","PRICKLE1",0.5,1,0.58,0.58,0.17,0.17,0.67,0.58,0.67,0.58,5.5,1045
"6313","TCGA-AR-A1AK_11_69849364_70565151","ANO1",0.4,0.8,0.6,0.6,0.4,0.4,0.2,0.6,0.8,0.6,5.4,1049
"6314","TCGA-AR-A1AK_11_69849364_70565151","FADD",0.6,1,0.6,0.6,0.8,1,1,0.6,0.2,0.6,7,1049
"6315","TCGA-AR-A1AK_11_69849364_70565151","PPFIA1",0.8,0.4,0.6,0.6,0.2,0.2,0.8,0.6,0.4,0.6,5.2,1049
"6316","TCGA-AR-A1AK_11_69849364_70565151","CTTN",1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,0.6,6.8,1049
"6317","TCGA-AR-A1AK_11_69849364_70565151","SHANK2",0.2,0.2,0.6,0.6,1,0.8,0.4,0.6,0.6,0.6,5.6,1049
"6318","TCGA-AR-A1AP_11_87755953_88108533","RAB38",0.5,0.5,0.75,0.75,1,1,1,0.75,0.5,0.75,7.5,1050
"6319","TCGA-AR-A1AP_11_87755953_88108533","CTSC",1,1,0.75,0.75,0.5,0.5,0.5,0.75,1,0.75,7.5,1050
"6320","TCGA-AR-A1AW_8_62820860_63756961","NKAIN3",1,1,1,1,1,1,1,1,1,1,10,1051
"6321","TCGA-AR-A24R_17_53621705_54808969","TMEM100",0.75,0.75,0.62,0.62,0.5,0.25,0.25,0.62,0.5,0.62,5.48,1052
"6322","TCGA-AR-A24R_17_53621705_54808969","PCTP",1,0.5,0.62,0.62,0.25,1,1,0.62,0.75,0.62,6.98,1052
"6323","TCGA-AR-A24R_17_53621705_54808969","ANKFN1",0.25,0.25,0.62,0.62,1,0.62,0.5,0.62,1,0.62,6.1,1052
"6324","TCGA-AR-A24R_17_53621705_54808969","NOG",0.5,1,0.62,0.62,0.75,0.62,0.75,0.62,0.25,0.62,6.35,1052
"6325","TCGA-AR-A24R_20_37255087_37983677","ARHGAP40",0.33,0.33,0.58,0.58,0.17,0.17,0.33,0.58,0.17,0.58,3.82,1053
"6326","TCGA-AR-A24R_20_37255087_37983677","SLC32A1",0.17,0.5,0.58,0.58,0.33,0.33,0.5,0.58,0.33,0.58,4.48,1053
"6327","TCGA-AR-A24R_20_37255087_37983677","ACTR5",0.67,0.17,0.58,0.58,0.67,0.67,0.83,0.58,0.67,0.58,6,1053
"6328","TCGA-AR-A24R_20_37255087_37983677","PPP1R16B",0.5,0.83,0.58,0.58,0.5,0.5,0.17,0.58,0.83,0.58,5.65,1053
"6329","TCGA-AR-A24R_20_37255087_37983677","FAM83D",1,1,0.58,0.58,0.83,0.83,1,0.58,0.5,0.58,7.48,1053
"6330","TCGA-AR-A24R_20_37255087_37983677","DHX35",0.83,0.67,0.58,0.58,1,1,0.67,0.58,1,0.58,7.49,1053
"6331","TCGA-AR-A24R_20_47189231_48205494","PREX1",0.38,0.88,0.56,0.56,0.75,0.5,0.38,0.56,0.75,0.56,5.88,1054
"6332","TCGA-AR-A24R_20_47189231_48205494","ARFGEF2",0.62,0.12,0.56,0.56,0.5,0.75,1,0.56,0.12,0.56,5.35,1054
"6333","TCGA-AR-A24R_20_47189231_48205494","CSE1L",0.88,1,0.56,0.56,1,1,0.62,0.56,1,0.56,7.74,1054
"6334","TCGA-AR-A24R_20_47189231_48205494","STAU1",1,0.75,0.56,0.56,0.25,0.38,0.75,0.56,0.38,0.56,5.75,1054
"6335","TCGA-AR-A24R_20_47189231_48205494","DDX27",0.75,0.25,0.56,0.56,0.88,0.88,0.5,0.56,0.25,0.56,5.75,1054
"6336","TCGA-AR-A24R_20_47189231_48205494","ZNFX1",0.5,0.62,0.56,0.56,0.38,0.62,0.88,0.56,0.5,0.56,5.74,1054
"6337","TCGA-AR-A24R_20_47189231_48205494","KCNB1",0.12,0.38,0.56,0.56,0.12,0.12,0.12,0.56,0.88,0.56,3.98,1054
"6338","TCGA-AR-A24R_20_47189231_48205494","PTGIS",0.25,0.5,0.56,0.56,0.62,0.25,0.25,0.56,0.62,0.56,4.73,1054
"6339","TCGA-AR-A24R_20_48206956_48777041","B4GALT5",0.75,0.88,0.5,0.56,0.75,0.88,0.5,0.56,0.62,0.56,6.56,1055
"6340","TCGA-AR-A24R_20_48206956_48777041","SLC9A8",0.38,0.5,0.5,0.56,0.38,0.5,0.75,0.56,0.88,0.56,5.57,1055
"6341","TCGA-AR-A24R_20_48206956_48777041","SPATA2",0.5,0.38,0.5,0.56,0.62,0.38,0.88,0.56,0.75,0.56,5.69,1055
"6342","TCGA-AR-A24R_20_48206956_48777041","RNF114",0.88,0.75,0.5,0.56,0.88,0.62,0.62,0.56,0.5,0.56,6.43,1055
"6343","TCGA-AR-A24R_20_48206956_48777041","SNAI1",0.25,1,1,0.56,0.5,0.75,0.12,0.56,1,0.56,6.3,1055
"6344","TCGA-AR-A24R_20_48206956_48777041","TMEM189-UBE2V1",0.12,0.12,0.5,0.56,0.12,0.12,1,0.56,0.19,0.56,3.85,1055
"6345","TCGA-AR-A24R_20_48206956_48777041","UBE2V1",1,0.62,0.5,0.56,1,1,0.25,0.56,0.38,0.56,6.43,1055
