"","ID","gene_name","rank_expr_norm","rank_pubmed_mean_norm","rank_tf_norm","rank_kinase_norm","rank_crisp_mean_norm","rank_crisp_min_norm","rank_expr_fold_change_norm","rank_is_TSG_norm","rank_GO_term_norm","rank_PPI_norm","SUM_RANK","is_oncogene"
"1348","TCGA-21-1081_13_113278593_114817588","GAS6",0.89,0.94,0.5,0.5,0.28,0.44,0.33,0.53,0.33,0.53,5.27,0
"1349","TCGA-21-1081_13_113278593_114817588","RASA3",0.5,0.61,0.5,0.5,0.33,0.67,0.28,0.53,1,0.53,5.45,0
"1350","TCGA-22-1017_X_153986725_154735698","DKC1",0.89,0.94,0.53,0.53,1,1,0.94,0.53,0.67,0.53,7.56,0
"1351","TCGA-22-1017_X_153986725_154735698","MPP1",0.83,0.78,0.53,0.53,0.72,0.67,0.72,0.53,0.56,0.53,6.4,0
"1352","TCGA-22-1017_X_153986725_154735698","SMIM9",0.14,0.19,0.53,0.53,0.56,0.78,0.28,0.53,0.19,0.53,4.26,0
"1353","TCGA-22-1017_X_153986725_154735698","F8",0.56,1,0.53,0.53,0.78,0.61,0.44,0.53,1,0.53,6.51,0
"1354","TCGA-22-1017_X_153986725_154735698","H2AFB1",0.39,0.19,0.53,0.53,0.06,0.06,1,0.53,0.19,0.53,4.01,0
"1355","TCGA-22-1017_X_153986725_154735698","F8A1",0.78,0.19,0.53,0.53,0.11,0.11,0.89,0.53,0.89,0.53,5.09,0
"1356","TCGA-22-1017_X_153986725_154735698","FUNDC2",0.97,0.53,0.53,0.53,0.83,0.83,0.67,0.53,0.39,0.53,6.34,0
"1357","TCGA-22-1017_X_153986725_154735698","MTCP1",0.61,0.83,0.53,0.53,0.67,0.72,0.56,0.53,0.61,0.53,6.12,1
"1358","TCGA-22-1017_X_153986725_154735698","CMC4",0.5,0.53,0.53,0.53,0.44,0.5,0.5,0.53,0.19,0.53,4.78,0
"1359","TCGA-22-1017_X_153986725_154735698","BRCC3",0.67,0.89,0.53,0.53,0.89,0.89,0.78,0.53,0.78,0.53,7.02,0
"1360","TCGA-22-1017_X_153986725_154735698","VBP1",0.97,0.61,0.53,0.53,0.94,0.94,0.83,0.53,0.72,0.53,7.13,0
"1361","TCGA-22-1017_X_153986725_154735698","RAB39B",0.33,0.67,0.53,0.53,0.61,0.56,0.33,0.53,0.47,0.53,5.09,0
"1362","TCGA-22-1017_X_153986725_154735698","CLIC2",0.72,0.72,0.53,0.53,0.39,0.39,0.61,0.53,0.47,0.53,5.42,0
"1363","TCGA-22-1017_X_153986725_154735698","H2AFB2",0.14,0.19,0.53,0.53,0.17,0.17,0.06,0.53,0.19,0.53,3.04,0
"1364","TCGA-22-1017_X_153986725_154735698","F8A2",0.14,0.19,0.53,0.53,0.22,0.22,0.39,0.53,0.89,0.53,4.17,0
"1365","TCGA-22-1017_X_153986725_154735698","F8A3",0.28,0.42,0.53,0.53,0.28,0.28,0.22,0.53,0.89,0.53,4.49,0
"1366","TCGA-22-1017_X_153986725_154735698","H2AFB3",0.14,0.19,0.53,0.53,0.33,0.33,0.11,0.53,0.19,0.53,3.41,0
"1367","TCGA-22-1017_X_153986725_154735698","TMLHE",0.44,0.42,0.53,0.53,0.5,0.44,0.17,0.53,0.19,0.53,4.28,0
"1368","TCGA-56-5898_3_176906021_177194500","TBL1XR1",1,1,1,1,1,1,1,1,1,1,10,1
"1369","TCGA-06-5856_4_142540926_144422011","IL15",0.33,0.67,0.67,0.67,0.33,0.33,1,0.67,0.33,0.67,5.67,0
"1370","TCGA-06-5856_4_142540926_144422011","USP38",0.67,0.33,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,6.36,0
"1371","TCGA-06-5856_4_142540926_144422011","GAB1",1,1,0.67,0.67,1,1,0.33,0.67,1,0.67,8.01,1
"1372","TCGA-38-4631_22_19732153_20809985","TBX1",0.07,0.9,0.98,0.52,0.81,0.67,0.05,0.52,0.43,0.95,5.9,0
"1373","TCGA-38-4631_22_19732153_20809985","GNB1L",0.67,0.14,0.48,0.52,1,1,0.81,0.52,0.21,1,6.35,0
"1374","TCGA-38-4631_22_19732153_20809985","C22orf29",0.52,0.14,0.48,0.52,0.05,0.05,0.52,0.52,0.21,0.48,3.49,0
"1375","TCGA-38-4631_22_19732153_20809985","TXNRD2",0.76,0.86,0.48,0.52,0.52,0.38,0.48,0.52,0.95,0.48,5.95,0
"1376","TCGA-38-4631_22_19732153_20809985","COMT",1,1,0.48,0.52,0.76,0.52,0.67,0.52,0.83,0.48,6.78,0
"1377","TCGA-38-4631_22_19732153_20809985","ARVCF",0.48,0.76,0.48,0.52,0.29,0.29,0.43,0.52,0.83,0.48,5.08,0
"1378","TCGA-38-4631_22_19732153_20809985","TANGO2",0.81,0.33,0.48,0.52,0.67,0.33,0.62,0.52,0.6,0.48,5.36,0
"1379","TCGA-38-4631_22_19732153_20809985","DGCR8",0.38,0.95,0.48,0.52,0.95,0.9,0.33,0.52,0.52,0.48,6.03,1
"1380","TCGA-38-4631_22_19732153_20809985","TRMT2A",0.86,0.48,0.48,0.52,0.62,0.43,0.86,0.52,0.6,0.48,5.85,0
"1381","TCGA-38-4631_22_19732153_20809985","RANBP1",0.95,0.81,0.48,0.52,0.9,0.76,0.9,0.52,0.48,0.48,6.8,0
"1382","TCGA-38-4631_22_19732153_20809985","ZDHHC8",0.43,0.57,0.48,0.52,0.86,0.48,0.24,0.52,1,0.48,5.58,0
"1383","TCGA-38-4631_22_19732153_20809985","AC006547.14",0.07,0.14,0.48,0.52,0.1,0.1,0.14,0.52,0.21,0.48,2.76,0
"1384","TCGA-38-4631_22_19732153_20809985","RTN4R",0.33,0.64,0.48,0.52,0.43,0.62,0.38,0.52,0.9,0.48,5.3,0
"1385","TCGA-38-4631_22_19732153_20809985","DGCR6L",0.9,0.33,0.48,0.52,0.48,0.86,0.74,0.52,0.21,0.48,5.52,0
"1386","TCGA-38-4631_22_19732153_20809985","GGTLC3",0.14,0.14,0.48,0.52,0.14,0.14,0.1,0.52,0.21,0.48,2.87,0
"1387","TCGA-38-4631_22_19732153_20809985","RIMBP3",0.24,0.14,0.48,0.52,0.57,0.95,0.29,0.52,0.71,0.48,4.9,0
"1388","TCGA-38-4631_22_19732153_20809985","FAM230A",0.19,0.33,0.48,0.52,0.19,0.19,1,0.52,0.21,0.48,4.11,0
"1389","TCGA-38-4631_22_19732153_20809985","USP41",0.57,0.64,0.48,0.52,0.24,0.24,0.95,0.52,0.21,0.48,4.85,0
"1390","TCGA-38-4631_22_19732153_20809985","ZNF74",0.62,0.43,0.98,0.52,0.33,0.57,0.74,0.52,0.21,0.48,5.4,0
"1391","TCGA-38-4631_22_19732153_20809985","SCARF2",0.29,0.52,0.48,0.52,0.38,0.81,0.19,0.52,0.67,0.48,4.86,0
"1392","TCGA-38-4631_22_19732153_20809985","KLHL22",0.71,0.71,0.48,0.52,0.71,0.71,0.57,0.52,0.76,0.48,6.17,0
"1393","TCGA-AN-A0AJ_1_150174282_150902342","ANP32E",0.28,0.72,0.5,0.53,0.67,0.5,0.28,0.53,0.94,0.53,5.48,0
"1394","TCGA-AN-A0AJ_1_150174282_150902342","CA14",0.11,0.36,0.5,0.53,0.11,0.11,0.11,0.53,0.14,0.53,3.03,0
"1395","TCGA-AN-A0AJ_1_150174282_150902342","APH1A",0.89,0.36,0.5,0.53,0.61,0.39,0.94,0.53,0.33,0.53,5.61,0
"1396","TCGA-AN-A0AJ_1_150174282_150902342","C1orf54",0.33,0.17,0.5,0.53,0.17,0.56,0.33,0.53,0.14,0.53,3.79,0
"1397","TCGA-AN-A0AJ_1_150174282_150902342","MRPS21",0.61,0.08,0.5,0.53,1,0.94,0.56,0.53,0.14,0.53,5.42,0
"1398","TCGA-AN-A0AJ_1_150174282_150902342","PRPF3",0.78,0.5,0.5,0.53,0.94,0.89,0.83,0.53,0.42,0.53,6.45,0
"1399","TCGA-AN-A0AJ_1_150174282_150902342","RPRD2",0.44,0.22,0.5,0.53,0.78,0.67,0.61,0.53,0.83,0.53,5.64,0
"1400","TCGA-AN-A0AJ_1_150174282_150902342","TARS2",0.72,0.28,0.5,0.53,0.83,0.83,1,0.53,0.42,0.53,6.17,0
"1401","TCGA-AN-A0AJ_1_150174282_150902342","ECM1",0.39,0.89,0.5,0.53,0.44,0.33,0.44,0.53,0.89,0.53,5.47,0
"1402","TCGA-AN-A0AJ_1_150174282_150902342","ADAMTSL4",0.22,0.44,0.5,0.53,0.56,0.72,0.06,0.53,0.67,0.53,4.76,0
"1403","TCGA-AN-A0AJ_1_150174282_150902342","ADAMTSL4-AS1",0.17,0.08,0.5,0.53,0.06,0.06,0.39,0.53,0.14,0.53,2.99,0
"1404","TCGA-AN-A0AJ_1_150174282_150902342","MCL1",0.94,1,0.5,0.53,0.89,1,0.78,0.53,0.72,0.53,7.42,1
"1405","TCGA-AN-A0AJ_1_150174282_150902342","ENSA",1,0.61,0.5,0.53,0.72,0.78,0.89,0.53,0.56,0.53,6.65,0
"1406","TCGA-AN-A0AJ_1_150174282_150902342","GOLPH3L",0.56,0.56,0.5,0.53,0.33,0.44,0.72,0.53,0.28,0.53,4.98,0
"1407","TCGA-AN-A0AJ_1_150174282_150902342","HORMAD1",0.06,0.67,0.5,0.53,0.39,0.28,0.17,0.53,0.5,0.53,4.16,0
"1408","TCGA-AN-A0AJ_1_150174282_150902342","CTSS",0.83,0.78,0.5,0.53,0.28,0.22,0.67,0.53,0.61,0.53,5.48,0
"1409","TCGA-AN-A0AJ_1_150174282_150902342","CTSK",0.67,0.83,0.5,0.53,0.5,0.17,0.22,0.53,0.78,0.53,5.26,0
"1410","TCGA-AN-A0AJ_1_150174282_150902342","ARNT",0.5,0.94,1,0.53,0.22,0.61,0.5,0.53,1,0.53,6.36,0
"1411","TCGA-B8-5163_3_177837221_179139531","KCNMB2",0.29,0.43,0.5,0.57,0.14,0.29,0.14,0.57,0.93,0.57,4.43,0
"1412","TCGA-B8-5163_3_177837221_179139531","ZMAT3",0.86,0.57,0.5,0.57,0.36,0.71,1,0.57,0.14,0.57,5.85,0
"1413","TCGA-B8-5163_3_177837221_179139531","PIK3CA",0.57,1,0.5,0.57,1,1,0.57,0.57,0.43,0.57,6.78,1
"1414","TCGA-B8-5163_3_177837221_179139531","KCNMB3",0.14,0.21,0.5,0.57,0.36,0.14,0.29,0.57,0.57,0.57,3.92,0
"1415","TCGA-B8-5163_3_177837221_179139531","ZNF639",1,0.21,1,0.57,0.57,0.43,0.71,0.57,0.93,0.57,6.56,0
"1416","TCGA-B8-5163_3_177837221_179139531","MFN1",0.71,0.86,0.5,0.57,0.86,0.86,0.43,0.57,0.71,0.57,6.64,0
"1417","TCGA-B8-5163_3_177837221_179139531","GNB4",0.43,0.71,0.5,0.57,0.71,0.57,0.86,0.57,0.29,0.57,5.78,0
"1418","TCGA-AG-4021_6_41744948_42635475","FRS3",0.33,0.73,0.5,0.53,0.53,0.53,0.13,0.53,0.53,0.53,4.87,0
"1419","TCGA-AG-4021_6_41744948_42635475","PRICKLE4",0.53,0.53,0.5,0.53,0.2,0.27,0.8,0.53,0.83,0.53,5.25,0
"1420","TCGA-AG-4021_6_41744948_42635475","TOMM6",1,0.33,0.5,0.53,0.6,0.47,0.73,0.53,0.27,0.53,5.49,0
"1421","TCGA-AG-4021_6_41744948_42635475","USP49",0.4,0.87,0.5,0.53,0.27,0.33,0.47,0.53,0.83,0.53,5.26,0
"1422","TCGA-AG-4021_6_41744948_42635475","MED20",0.67,0.53,0.5,0.53,1,0.93,0.4,0.53,0.33,0.53,5.95,0
"1423","TCGA-AG-4021_6_41744948_42635475","BYSL",0.8,0.8,0.5,0.53,0.93,0.87,0.93,0.53,1,0.53,7.42,0
"1424","TCGA-AG-4021_6_41744948_42635475","CCND3",0.93,1,0.5,0.53,0.73,1,0.53,0.53,0.93,0.53,7.21,1
"1425","TCGA-AG-4021_6_41744948_42635475","TAF8",0.6,0.67,0.5,0.53,0.87,0.8,0.6,0.53,0.43,0.53,6.06,0
"1426","TCGA-AG-4021_6_41744948_42635475","C6orf132",0.73,0.13,0.5,0.53,0.37,0.4,0.33,0.53,0.13,0.53,4.18,0
"1427","TCGA-AG-4021_6_41744948_42635475","GUCA1A",0.13,0.33,0.5,0.53,0.07,0.07,0.27,0.53,0.43,0.53,3.39,0
"1428","TCGA-AG-4021_6_41744948_42635475","RP1-139D8.6",0.07,0.13,0.5,0.53,0.13,0.13,1,0.53,0.13,0.53,3.68,0
"1429","TCGA-AG-4021_6_41744948_42635475","GUCA1B",0.2,0.13,0.5,0.53,0.37,0.2,0.87,0.53,0.73,0.53,4.59,0
"1430","TCGA-AG-4021_6_41744948_42635475","MRPS10",0.87,0.33,0.5,0.53,0.8,0.73,0.67,0.53,0.13,0.53,5.62,0
"1431","TCGA-AG-4021_6_41744948_42635475","TRERF1",0.27,0.53,1,0.53,0.47,0.67,0.07,0.53,0.63,0.53,5.23,0
"1432","TCGA-AG-4021_6_41744948_42635475","UBR2",0.47,0.93,0.5,0.53,0.67,0.6,0.2,0.53,0.63,0.53,5.59,0
"1433","TCGA-HT-A5R7_4_55979558_56580181","KDR",0.33,0.83,0.5,1,1,0.5,0.67,0.58,0.67,0.58,6.66,1
"1434","TCGA-HT-A5R7_4_55979558_56580181","SRD5A3",0.67,0.33,0.5,0.5,0.5,1,0.17,0.58,0.83,0.58,5.66,0
"1435","TCGA-HT-A5R7_4_55979558_56580181","TMEM165",1,0.17,0.5,0.5,0.83,0.83,0.5,0.58,0.33,0.58,5.82,0
"1436","TCGA-HT-A5R7_4_55979558_56580181","CLOCK",0.83,1,1,0.5,0.33,0.17,0.33,0.58,1,0.58,6.32,0
"1437","TCGA-HT-A5R7_4_55979558_56580181","PDCL2",0.17,0.5,0.5,0.5,0.67,0.67,1,0.58,0.17,0.58,5.34,0
"1438","TCGA-HT-A5R7_4_55979558_56580181","NMU",0.5,0.67,0.5,0.5,0.17,0.33,0.83,0.58,0.5,0.58,5.16,0
"1439","TCGA-86-7713-a_18_42151148_42803829","SETBP1",1,1,1,0.75,0.5,1,0.5,0.75,1,0.75,8.25,1
"1440","TCGA-86-7713-a_18_42151148_42803829","SLC14A2",0.5,0.5,0.5,0.75,1,0.5,1,0.75,0.5,0.75,6.75,0
"1441","TCGA-2H-A9GJ_8_80421657_81978867","STMN2",0.14,0.43,0.36,0.57,0.29,0.57,0.14,0.57,0.43,0.57,4.07,0
"1442","TCGA-2H-A9GJ_8_80421657_81978867","HEY1",0.29,1,0.86,0.57,0.5,0.71,0.57,0.57,0.86,0.57,6.5,1
"1443","TCGA-2H-A9GJ_8_80421657_81978867","MRPS28",0.86,0.14,0.36,0.57,1,1,0.86,0.57,0.21,0.57,6.14,0
"1444","TCGA-2H-A9GJ_8_80421657_81978867","TPD52",1,0.86,0.36,0.57,0.14,0.29,1,0.57,1,0.57,6.36,0
"1445","TCGA-2H-A9GJ_8_80421657_81978867","ZBTB10",0.43,0.71,0.86,0.57,0.71,0.86,0.29,0.57,0.57,0.57,6.14,0
"1446","TCGA-2H-A9GJ_8_80421657_81978867","ZNF704",0.57,0.29,0.86,0.57,0.5,0.14,0.43,0.57,0.21,0.57,4.71,0
"1447","TCGA-2H-A9GJ_8_80421657_81978867","PAG1",0.71,0.57,0.36,0.57,0.86,0.43,0.71,0.57,0.71,0.57,6.06,0
"1448","TCGA-92-7341-a_3_184867310_185255955","C3orf70",0.2,0.2,0.6,0.5,0.4,0.8,0.2,0.6,0.8,0.6,4.9,0
"1449","TCGA-92-7341-a_3_184867310_185255955","EHHADH",0.6,1,0.6,0.5,1,0.2,0.8,0.6,0.4,0.6,6.3,0
"1450","TCGA-92-7341-a_3_184867310_185255955","MAP3K13",1,0.6,0.6,1,0.2,0.6,1,0.6,1,0.6,7.2,1
"1451","TCGA-92-7341-a_3_184867310_185255955","TMEM41A",0.8,0.4,0.6,0.5,0.8,1,0.6,0.6,0.4,0.6,6.3,0
"1452","TCGA-92-7341-a_3_184867310_185255955","LIPH",0.4,0.8,0.6,0.5,0.6,0.4,0.4,0.6,0.4,0.6,5.3,0
"1453","TCGA-DX-A2IZ_5_1138824_2252558","SLC6A19",0.11,0.44,0.5,0.56,0.56,0.78,0.11,0.56,0.83,0.5,4.95,0
"1454","TCGA-DX-A2IZ_5_1138824_2252558","SLC6A18",0.33,0.11,0.5,0.56,0.44,0.33,0.56,0.56,0.22,0.5,4.11,0
"1455","TCGA-DX-A2IZ_5_1138824_2252558","TERT",0.22,1,0.5,0.56,0.78,0.44,0.78,0.56,0.67,0.5,6.01,1
"1456","TCGA-DX-A2IZ_5_1138824_2252558","CLPTM1L",0.89,0.89,0.5,0.56,0.22,0.22,0.22,0.56,0.22,1,5.28,0
"1457","TCGA-DX-A2IZ_5_1138824_2252558","SLC6A3",0.44,0.67,0.5,0.56,0.11,0.67,0.89,0.56,1,0.5,5.9,0
"1458","TCGA-DX-A2IZ_5_1138824_2252558","LPCAT1",0.78,0.78,0.5,0.56,0.33,0.89,0.67,0.56,0.56,0.5,6.13,0
"1459","TCGA-DX-A2IZ_5_1138824_2252558","MRPL36",0.67,0.28,0.5,0.56,1,1,0.33,0.56,0.44,0.5,5.84,0
"1460","TCGA-DX-A2IZ_5_1138824_2252558","NDUFS6",1,0.28,0.5,0.56,0.89,0.56,0.44,0.56,0.22,0.5,5.51,0
"1461","TCGA-DX-A2IZ_5_1138824_2252558","IRX4",0.56,0.56,1,0.56,0.67,0.11,1,0.56,0.83,0.5,6.35,0
"1462","TCGA-E9-A228_11_78001248_78630158","GAB2",0.67,1,0.67,0.67,0.67,1,0.67,0.67,1,0.67,7.69,1
"1463","TCGA-E9-A228_11_78001248_78630158","NARS2",1,0.33,0.67,0.67,1,0.67,1,0.67,0.33,0.67,7.01,0
"1464","TCGA-E9-A228_11_78001248_78630158","TENM4",0.33,0.67,0.67,0.67,0.33,0.33,0.33,0.67,0.67,0.67,5.34,0
"1465","TCGA-BR-A4CR_8_103938141_104465678","ATP6V1C1",0.67,0.5,0.58,0.58,0.83,0.83,0.33,0.58,1,0.58,6.48,0
"1466","TCGA-BR-A4CR_8_103938141_104465678","BAALC",0.5,0.67,0.58,0.58,0.67,0.33,1,0.58,0.67,0.58,6.16,1
"1467","TCGA-BR-A4CR_8_103938141_104465678","FZD6",0.17,0.83,0.58,0.58,0.17,0.5,0.17,0.58,0.83,0.58,4.99,0
"1468","TCGA-BR-A4CR_8_103938141_104465678","CTHRC1",0.83,1,0.58,0.58,0.5,0.17,0.83,0.58,0.5,0.58,6.15,0
"1469","TCGA-BR-A4CR_8_103938141_104465678","SLC25A32",0.33,0.17,0.58,0.58,0.33,0.67,0.5,0.58,0.17,0.58,4.49,0
"1470","TCGA-BR-A4CR_8_103938141_104465678","DCAF13",1,0.33,0.58,0.58,1,1,0.67,0.58,0.33,0.58,6.65,0
"1471","TCGA-2Y-A9HA_1_162852760_163435671","RGS4",0.33,0.67,0.67,0.67,0.67,0.67,0.33,0.67,1,0.67,6.35,0
"1472","TCGA-2Y-A9HA_1_162852760_163435671","RGS5",1,0.33,0.67,0.67,0.33,0.33,0.67,0.67,0.67,0.67,6.01,0
"1473","TCGA-2Y-A9HA_1_162852760_163435671","NUF2",0.67,1,0.67,0.67,1,1,1,0.67,0.33,0.67,7.68,1
"1474","TCGA-A2-A0YG_17_57211381_59096587","SKA2",0.29,0.76,0.52,0.5,0.95,0.9,0.19,0.52,0.55,0.52,5.7,0
"1475","TCGA-A2-A0YG_17_57211381_59096587","PRR11",1,0.86,0.52,0.5,0.48,0.43,1,0.52,0.21,0.52,6.04,0
"1476","TCGA-A2-A0YG_17_57211381_59096587","CTD-2510F5.6",0.19,0.12,0.52,0.5,0.05,0.05,0.9,0.52,0.21,0.52,3.58,0
"1477","TCGA-A2-A0YG_17_57211381_59096587","SMG8",0.67,0.12,0.52,0.5,0.86,0.67,0.71,0.52,0.64,0.52,5.73,0
"1478","TCGA-A2-A0YG_17_57211381_59096587","GDPD1",0.57,0.26,0.52,0.5,0.43,0.33,0.86,0.52,0.21,0.52,4.72,0
"1479","TCGA-A2-A0YG_17_57211381_59096587","YPEL2",0.43,0.57,0.52,0.5,0.24,0.24,0.29,0.52,0.21,0.52,4.04,0
"1480","TCGA-A2-A0YG_17_57211381_59096587","DHX40",0.9,0.38,0.52,0.5,0.67,0.76,0.52,0.52,0.43,0.52,5.72,0
"1481","TCGA-A2-A0YG_17_57211381_59096587","PTRH2",0.76,0.5,0.52,0.5,0.52,0.62,0.6,0.52,0.9,0.52,5.96,0
"1482","TCGA-A2-A0YG_17_57211381_59096587","VMP1",0.95,0.81,0.52,0.5,1,1,0.6,0.52,1,0.52,7.42,0
"1483","TCGA-A2-A0YG_17_57211381_59096587","TUBD1",0.33,0.5,0.52,0.5,0.9,0.86,0.38,0.52,0.81,0.52,5.84,0
"1484","TCGA-A2-A0YG_17_57211381_59096587","RPS6KB1",0.71,0.9,0.52,1,0.76,0.57,0.67,0.52,0.48,0.52,6.65,0
"1485","TCGA-A2-A0YG_17_57211381_59096587","RP11-178C3.1",0.24,0.12,0.52,0.5,0.1,0.1,0.95,0.52,0.21,0.52,3.78,0
"1486","TCGA-A2-A0YG_17_57211381_59096587","RNFT1",0.62,0.38,0.52,0.5,0.38,0.38,0.43,0.52,0.9,0.52,5.15,0
"1487","TCGA-A2-A0YG_17_57211381_59096587","HEATR6",0.52,0.38,0.52,0.5,0.81,0.71,0.48,0.52,0.21,0.52,5.17,0
"1488","TCGA-A2-A0YG_17_57211381_59096587","CA4",0.14,0.95,0.52,0.5,0.29,0.29,0.05,0.52,0.55,0.52,4.33,0
"1489","TCGA-A2-A0YG_17_57211381_59096587","USP32",0.86,0.67,0.52,0.5,0.71,0.81,0.81,0.52,0.9,0.52,6.82,0
"1490","TCGA-A2-A0YG_17_57211381_59096587","C17orf64",0.1,0.26,0.52,0.5,0.14,0.14,0.14,0.52,0.21,0.52,3.05,0
"1491","TCGA-A2-A0YG_17_57211381_59096587","APPBP2",0.81,0.62,0.52,0.5,0.33,0.52,0.76,0.52,0.64,0.52,5.74,0
"1492","TCGA-A2-A0YG_17_57211381_59096587","RP11-15E18.4",0.05,0.12,0.52,0.5,0.19,0.19,0.1,0.52,0.21,0.52,2.92,0
"1493","TCGA-A2-A0YG_17_57211381_59096587","PPM1D",0.38,1,0.52,0.5,0.62,0.95,0.33,0.52,0.71,0.52,6.05,1
"1494","TCGA-A2-A0YG_17_57211381_59096587","BCAS3",0.48,0.71,0.52,0.5,0.57,0.48,0.24,0.52,0.76,0.52,5.3,0
"1495","TCGA-4Z-AA7S_6_135489069_136171276","MYB",1,1,1,0.75,1,1,1,0.75,0.5,0.75,8.75,1
"1496","TCGA-4Z-AA7S_6_135489069_136171276","AHI1",0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.75,1,0.75,6.25,0
"1497","TCGA-85-6175_12_12114780_12513376","BCL2L14",0.4,0.8,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.6,6.4,0
"1498","TCGA-85-6175_12_12114780_12513376","LRP6",0.8,1,0.6,0.6,0.8,0.8,1,0.6,1,0.6,7.8,1
"1499","TCGA-85-6175_12_12114780_12513376","MANSC1",1,0.4,0.6,0.6,1,1,0.4,0.6,0.4,0.6,6.6,0
"1500","TCGA-85-6175_12_12114780_12513376","LOH12CR2",0.2,0.2,0.6,0.6,0.2,0.2,0.6,0.6,0.4,0.6,4.2,0
"1501","TCGA-85-6175_12_12114780_12513376","LOH12CR1",0.6,0.6,0.6,0.6,0.4,0.4,0.2,0.6,0.4,0.6,5,0
"1502","TCGA-AO-A03P_15_90288189_90775700","MESP1",0.56,0.56,0.89,0.56,0.67,0.67,0.89,0.56,1,0.56,6.92,0
"1503","TCGA-AO-A03P_15_90288189_90775700","MESP2",0.22,0.44,0.89,0.56,0.78,0.33,0.67,0.56,0.56,0.56,5.57,0
"1504","TCGA-AO-A03P_15_90288189_90775700","ANPEP",0.11,0.78,0.39,0.56,0.33,0.22,0.11,0.56,0.89,0.56,4.51,0
"1505","TCGA-AO-A03P_15_90288189_90775700","AP3S2",0.78,0.17,0.39,0.56,0.56,0.44,0.56,0.56,0.67,0.56,5.25,0
"1506","TCGA-AO-A03P_15_90288189_90775700","C15orf38-AP3S2",0.44,0.17,0.39,0.56,0.11,0.11,0.44,0.56,0.17,0.56,3.51,0
"1507","TCGA-AO-A03P_15_90288189_90775700","ZNF710",0.33,0.33,0.89,0.56,0.44,0.56,0.22,0.56,0.17,0.56,4.62,0
"1508","TCGA-AO-A03P_15_90288189_90775700","IDH2",0.89,1,0.39,0.56,0.89,0.78,0.78,0.56,0.33,0.56,6.74,1
"1509","TCGA-AO-A03P_15_90288189_90775700","SEMA4B",0.67,0.67,0.39,0.56,1,0.89,0.33,0.56,0.78,0.56,6.41,0
"1510","TCGA-AO-A03P_15_90288189_90775700","CIB1",1,0.89,0.39,0.56,0.22,1,1,0.56,0.44,0.56,6.62,0
"1511","TCGA-2H-A9GM_6_40112188_41852755","LRFN2",0.2,0.45,0.45,0.52,0.1,0.4,0.25,0.52,0.32,0.52,3.73,0
"1512","TCGA-2H-A9GM_6_40112188_41852755","UNC5CL",0.85,0.28,0.45,0.52,0.5,0.35,1,0.52,0.4,0.52,5.39,0
"1513","TCGA-2H-A9GM_6_40112188_41852755","OARD1",0.8,0.05,0.45,0.52,0.85,1,0.45,0.52,0.17,0.52,5.33,0
"1514","TCGA-2H-A9GM_6_40112188_41852755","TSPO2",0.4,0.28,0.45,0.52,0.35,0.1,0.95,0.52,0.9,0.52,4.99,0
"1515","TCGA-2H-A9GM_6_40112188_41852755","APOBEC2",0.45,0.5,0.45,0.52,0.6,0.85,0.3,0.52,0.07,0.52,4.78,0
"1516","TCGA-2H-A9GM_6_40112188_41852755","NFYA",0.75,0.8,0.95,0.52,1,0.9,0.7,0.52,0.95,0.52,7.61,0
"1517","TCGA-2H-A9GM_6_40112188_41852755","TREML1",0.15,0.15,0.45,0.52,0.55,0.6,0.2,0.52,1,0.52,4.66,0
"1518","TCGA-2H-A9GM_6_40112188_41852755","TREM2",0.35,0.85,0.45,0.52,0.45,0.7,0.35,0.52,0.7,0.52,5.41,0
"1519","TCGA-2H-A9GM_6_40112188_41852755","TREML2",0.25,0.4,0.45,0.52,0.75,0.5,0.65,0.52,0.58,0.52,5.14,0
"1520","TCGA-2H-A9GM_6_40112188_41852755","TREML4",0.07,0.15,0.45,0.52,0.4,0.25,0.05,0.52,0.32,0.52,3.25,0
"1521","TCGA-2H-A9GM_6_40112188_41852755","TREM1",0.3,0.75,0.45,0.52,0.7,0.45,0.55,0.52,0.5,0.52,5.26,0
"1522","TCGA-2H-A9GM_6_40112188_41852755","NCR2",0.07,0.58,0.45,0.52,0.65,0.8,0.1,0.52,0.07,0.52,4.28,0
"1523","TCGA-2H-A9GM_6_40112188_41852755","FOXP4",0.95,0.9,0.95,0.52,0.3,0.95,0.6,0.52,0.58,0.52,6.79,0
"1524","TCGA-2H-A9GM_6_40112188_41852755","MDFI",0.65,0.65,0.45,0.52,0.15,0.05,0.85,0.52,0.75,0.52,5.11,0
"1525","TCGA-2H-A9GM_6_40112188_41852755","TFEB",0.7,0.95,0.95,0.52,0.2,0.75,0.75,0.52,0.65,0.52,6.51,1
"1526","TCGA-2H-A9GM_6_40112188_41852755","PGC",0.9,1,0.45,0.52,0.8,0.3,0.15,0.52,0.25,0.52,5.41,0
"1527","TCGA-2H-A9GM_6_40112188_41852755","FRS3",0.55,0.58,0.45,0.52,0.9,0.65,0.8,0.52,0.45,0.52,5.94,0
"1528","TCGA-2H-A9GM_6_40112188_41852755","PRICKLE4",0.6,0.35,0.45,0.52,0.05,0.15,0.4,0.52,0.82,0.52,4.38,0
